,Price,Close,High,Low,Open,Volume,SMA_20,EMA_50,Daily_Return,Lag_1
0,Ticker,,,,,,,,,
1,Date,,,,,,,,,
44,2015-03-05,28.16192054748535,28.683230483724483,28.017111665298497,28.64535788829404,226068400.0,28.290798091888426,26.752341303423,-0.01657055139414587,28.63644218444824
45,2015-03-06,28.204246520996094,28.82135291218888,28.128501334221365,28.605253750386986,291368400.0,28.364984703063964,26.809278762935673,0.0015029505334827054,28.16192054748535
46,2015-03-09,28.32455444335937,28.865917447692816,27.86116663945167,28.50723594494099,354114000.0,28.456437206268312,26.868701338638562,0.004265596043266706,28.204246520996094
47,2015-03-10,27.73863220214844,28.34237219558365,27.58045693004057,28.16191902734832,275426400.0,28.5097936630249,26.902816274462477,-0.020686017934813394,28.32455444335937
48,2015-03-11,27.2329158782959,27.796554990966435,27.203954782675737,27.79210009152278,275756000.0,28.512244319915773,26.91576135696575,-0.018231480203027894,27.73863220214844
49,2015-03-12,27.72526741027832,27.825520504346425,27.0970211462915,27.248513237592316,193450800.0,28.507454681396485,26.947506692389773,0.018079280756520655,27.2329158782959
50,2015-03-13,27.533666610717773,27.936903772999813,27.308657687229758,27.71412144897221,207309200.0,28.475485420227052,26.970493355853616,-0.006910692572419164,27.72526741027832
51,2015-03-16,27.83664894104004,27.83664894104004,27.373263028233684,27.59827193744412,143497200.0,28.451758480072023,27.0044602415472,0.01100406766036488,27.533666610717773
52,2015-03-17,28.302270889282227,28.3646496774058,27.992603548458405,28.04829913781081,204092400.0,28.442958545684814,27.055354776752495,0.016726939698395782,27.83664894104004
53,2015-03-18,28.62084579467773,28.774566144065084,28.153003248357336,28.29335550234517,261083600.0,28.440173435211182,27.116746581377015,0.011256160561877282,28.302270889282227
54,2015-03-19,28.404748916625977,28.794618019403195,28.382471022120445,28.683226847181132,183238000.0,28.42959108352661,27.167256476876975,-0.007550331656933085,28.62084579467773
55,2015-03-20,28.048301696777344,28.60525594142023,27.883443213167936,28.5718399445157,274780400.0,28.389490699768068,27.201807269814246,-0.012548860083040347,28.404748916625977
56,2015-03-23,28.34014892578125,28.482729525935184,28.186428525739263,28.320099325616557,150838800.0,28.324995040893555,27.246448119067853,0.010405165780052794,28.048301696777344
57,2015-03-24,28.224300384521484,28.525054559149737,28.19533758719538,28.344603074189592,131369200.0,28.26395254135132,27.2847952667327,-0.0040877887255693635,28.34014892578125
58,2015-03-25,27.48688316345215,28.25325491976457,27.48688316345215,28.19087613954273,206620800.0,28.203689861297608,27.292720282290325,-0.026127032770447145,28.224300384521484
59,2015-03-26,27.678482055664062,27.821062641035965,27.31311909318673,27.348765089377032,190291600.0,28.134849739074706,27.30784819497165,0.0069705572317007025,27.48688316345215
60,2015-03-27,27.457927703857425,27.780961467554363,27.382182512251926,27.75200037071014,158184800.0,28.076814937591553,27.31373366590835,-0.007968441020829165,27.678482055664062
61,2015-03-30,28.15300178527832,28.159684982783624,27.62500708633508,27.636146881973367,188398800.0,28.04651641845703,27.346646141177764,0.0253141493020701,27.457927703857425
62,2015-03-31,27.72080612182617,28.179737189841585,27.70521142630218,28.090623915549788,168362400.0,27.991600608825685,27.36131908159535,-0.01535167250542191,28.15300178527832
63,2015-04-01,27.680709838867188,27.87453111522256,27.42450977003734,27.80769572346012,162485600.0,27.94381399154663,27.3738442093315,-0.001446432790690455,27.72080612182617
64,2015-04-02,27.91908836364746,27.97255566002461,27.667344880997597,27.85448126816499,128880400.0,27.931672382354737,27.395226333030166,0.008611720081165064,27.680709838867188
65,2015-04-06,28.371335983276367,28.40698198021905,27.698533938082665,27.729723335560173,148776000.0,27.94002685546875,27.433505142843742,0.016198509555124474,27.91908836364746
66,2015-04-07,28.07280921936035,28.54287849484976,28.066126019663997,28.435943900318566,140049200.0,27.927439594268797,27.45857589094243,-0.010522125714911179,28.371335983276367
67,2015-04-08,27.98145866394043,28.159685197346,27.84110641617712,28.03715424316789,149316800.0,27.9395809173584,27.479081097726667,-0.0032540582136297846,28.07280921936035
68,2015-04-09,28.195327758789062,28.19978435668328,27.77204274231872,28.03715252742594,129936000.0,27.987701511383058,27.507169202082054,0.007643243242506426,27.98145866394043
69,2015-04-10,28.315637588500977,28.340143784052685,27.905718862353325,28.05943753481144,160752000.0,28.01722002029419,27.53887384468672,0.004267012986731933,28.195327758789062
70,2015-04-13,28.25994110107422,28.6431287193776,28.206473812338743,28.598569529324852,145460400.0,28.05353374481201,27.567150991996034,-0.0019669868726309714,28.315637588500977
71,2015-04-14,28.137407302856445,28.35796132066138,28.050522335245585,28.293354244800504,102098400.0,28.068571662902833,27.589513984578794,-0.00433595377214413,28.25994110107422
72,2015-04-15,28.24434471130371,28.322318190138613,28.072803057866928,28.161916333547257,115881600.0,28.065675354003908,27.615193620920948,0.0038005423632763158,28.137407302856445
73,2015-04-16,28.10845184326172,28.31563951998062,28.09508544466522,28.13295804048505,113476000.0,28.040055656433104,27.63453708062059,-0.0048113301771028905,28.24434471130371
74,2015-04-17,27.792104721069336,28.1017721246712,27.727497620359586,27.97033132300624,207828000.0,28.009423446655273,27.640716203775444,-0.011254519599883883,28.10845184326172
75,2015-04-20,28.42703056335449,28.542876649891,27.88566932691057,27.9747826163896,188217200.0,28.02835988998413,27.671552061013838,0.02284554727529553,27.792104721069336
76,2015-04-21,28.2733154296875,28.560703232292237,28.21984642947258,28.538427031744934,129740400.0,28.025018215179443,27.695150624491234,-0.0054073580891401685,28.42703056335449
77,2015-04-22,28.654266357421875,28.709961948008925,28.14186794383772,28.29113171868433,150618000.0,28.046516513824464,27.73276300617479,0.013473868272780187,28.2733154296875
78,2015-04-23,28.8881893157959,29.055276092172797,28.547332563938166,28.582978558751968,183083600.0,28.11658182144165,27.778073841846208,0.008163634533725705,28.654266357421875
79,2015-04-24,29.02408599853516,29.10206118539142,28.790163837355443,29.07087179052673,178103600.0,28.183862018585206,27.826937063677146,0.004704229858565556,28.8881893157959
80,2015-04-27,29.552080154418945,29.659018140062884,29.21790659790736,29.47633496412973,387816800.0,28.28856964111328,27.894589733902315,0.018191585978295066,29.02408599853516
81,2015-04-28,29.08646583557129,29.97313872098423,28.865913463725736,29.95531912275343,475696000.0,28.33524284362793,27.941329973183453,-0.015755720626591252,29.552080154418945
82,2015-04-29,28.658721923828125,29.315929189196144,28.582976739212462,28.997352054224365,253544400.0,28.382138633728026,27.969462990855796,-0.014705943106365749,29.08646583557129
83,2015-04-30,27.88121032714844,28.658720221632425,27.75422446071584,28.658720221632425,332781600.0,28.39216365814209,27.96600210208296,-0.02713001643081736,28.658721923828125
84,2015-05-01,28.72779083251953,28.99067584164951,27.914636403052867,28.092861309640885,234050400.0,28.432598781585693,27.99587616994322,0.03036383626957395,27.88121032714844
85,2015-05-04,28.672090530395508,29.08869587665936,28.57406574303931,28.850317107462303,203953200.0,28.44763650894165,28.022394380157035,-0.0019388995989545466,28.72779083251953
86,2015-05-05,28.026023864746094,28.61639580737432,28.021567265351923,28.549560414019027,197085600.0,28.445297241210938,28.02253671288602,-0.022532945930974768,28.672090530395508
87,2015-05-06,27.850021362304688,28.237662165826453,27.48243015393493,28.19533297646857,288564000.0,28.43872537612915,28.015771405020086,-0.006279966908284806,28.026023864746094
88,2015-05-07,28.02228736877441,28.20573193766146,27.74488205442266,27.912666783531343,175763600.0,28.43007335662842,28.016026933010455,0.00618548920407247,27.850021362304688
89,2015-05-08,28.55024528503418,28.55024528503418,28.212438276395325,28.339954580653217,222201600.0,28.44180374145508,28.036976672305503,0.018840643139220736,28.02228736877441
90,2015-05-11,28.259422302246094,28.536825907144788,28.105059806771205,28.49879511187531,168143200.0,28.441777801513673,28.045700030342392,-0.01018635671548973,28.55024528503418
91,2015-05-12,28.15875244140625,28.38470131456575,27.923853137743748,28.09834898307268,192640000.0,28.44284505844116,28.05013345822725,-0.003562346737422284,28.259422302246094
92,2015-05-13,28.19007110595703,28.45405247207108,28.158751427502352,28.221390784411707,138776800.0,28.440131378173827,28.055621209118616,0.001112217759503098,28.15875244140625
93,2015-05-14,28.8477840423584,28.8477840423584,28.447339366300305,28.50326760345633,180814000.0,28.477097988128662,28.086686418265277,0.023331368478257675,28.19007110595703
94,2015-05-15,28.807519912719727,28.96859352314457,28.68224119652018,28.87463448599491,152832000.0,28.52786874771118,28.114954398439963,-0.0013957442824568123,28.8477840423584
95,2015-05-18,29.125185012817383,29.24375258493596,28.715789967854157,28.720265181968493,203531600.0,28.562776470184325,28.154571285278294,0.011027158917536362,28.807519912719727
96,2015-05-19,29.09834289550781,29.279549825447734,29.00214455904792,29.23704382191349,178532800.0,28.604027843475343,28.191581936659844,-0.0009216119072810169,29.125185012817383
97,2015-05-20,29.09610366821289,29.301919157992057,28.935030082544245,29.082681438338582,145819600.0,28.626119709014894,28.227053377112906,-7.695377372374246e-05,29.09834289550781
98,2015-05-21,29.39364242553711,29.447334758888204,29.044650792726216,29.09834312607731,158921600.0,28.65139236450195,28.272801967247187,0.010226068779418007,29.09610366821289
99,2015-05-22,29.650915145874023,29.74711349675572,29.39588250002319,29.440627824296897,182384000.0,28.682733821868897,28.326845621310987,0.008752665512233193,29.39364242553711
100,2015-05-26,28.99767303466797,29.73369059106933,28.885816553696607,29.664340119041302,282790400.0,28.655013465881346,28.353152578697536,-0.022031094419591835,29.650915145874023
101,2015-05-27,29.53905487060547,29.58827199011764,29.093868308093384,29.158743558220227,183332800.0,28.677642917633058,28.399658550929217,0.018669837241431564,28.99767303466797
102,2015-05-28,29.48089027404785,29.51892106333219,29.328767116910495,29.49878771846198,122933200.0,28.71875133514404,28.442059794973087,-0.0019690743936258137,29.53905487060547
103,2015-05-29,29.145320892333984,29.40706461659608,29.06030888470428,29.357847497819773,203538000.0,28.78195686340332,28.46963866153626,-0.011382606786785932,29.48089027404785
104,2015-06-01,29.203489303588867,29.393646691582543,29.093872134105272,29.145325160874897,128451200.0,28.805741786956787,28.498417118087342,0.0019958061697025187,29.145320892333984
105,2015-06-02,29.07372665405273,29.23032498338856,28.93055055100461,29.05135400118152,134670400.0,28.82582359313965,28.520978276360495,-0.004443395382899951,29.203489303588867
106,2015-06-03,29.109529495239254,29.292975762426405,29.06031237055924,29.23033640621345,123934000.0,28.879998874664306,28.544058716316528,0.0012314500171421994,29.07372665405273
107,2015-06-04,28.93950462341309,29.21243466979933,28.838834488110574,28.988721740865586,153800400.0,28.934473037719727,28.559566398947766,-0.005840866368313269,29.109529495239254
108,2015-06-05,28.780672073364254,29.01333547254776,28.715796814385374,28.97082946229757,142507200.0,28.972392272949218,28.5682372097092,-0.005488433617496513,28.93950462341309
109,2015-06-08,28.590517044067383,28.905953137737967,28.373515199223547,28.83659925254539,210699200.0,28.97440586090088,28.569110928703637,-0.006607039224523659,28.780672073364254
110,2015-06-09,28.50550079345703,28.653152144770026,28.10281854830141,28.34442721267711,224301600.0,28.986709785461425,28.566616413595927,-0.002973582131421848,28.590517044067383
111,2015-06-10,28.832124710083008,28.9350307505541,28.601698948890817,28.617358786370456,156349200.0,29.020378398895264,28.577028503654244,0.011458276737272621,28.50550079345703
112,2015-06-11,28.76725006103516,29.12295286491456,28.74264149773343,28.89923989438577,141563600.0,29.04923734664917,28.58448817257114,-0.0022500821462235754,28.832124710083008
113,2015-06-12,28.4495792388916,28.709087114788105,28.4361570062744,28.677767434151573,147544800.0,29.02932710647583,28.57919762615234,-0.01104279420068166,28.76725006103516
114,2015-06-15,28.393651962280277,28.46524005000448,28.12295945223578,28.210207380812324,175955600.0,29.00863370895386,28.57192132560834,-0.001965838444980217,28.4495792388916
115,2015-06-16,28.5457706451416,28.60169887983302,28.27060468626461,28.41825433831693,125976400.0,28.97966299057007,28.570895808727293,0.005357489169177887,28.393651962280277
116,2015-06-17,28.478662490844727,28.60841471959377,28.353382063825755,28.57262153101304,131672400.0,28.948678970336914,28.56727881586915,-0.0023508965699721163,28.5457706451416
117,2015-06-18,28.60840606689453,28.70460268562748,28.460756435114916,28.462994042097737,141628800.0,28.924294090270998,28.568891649242698,0.004555817046938637,28.478662490844727
118,2015-06-19,28.322057723999023,28.594987782550064,28.27731581893576,28.570379222726984,218867600.0,28.87071485519409,28.55921188746844,-0.010009237922096847,28.60840606689453
119,2015-06-22,28.548009872436523,28.648680017876067,28.42944228124948,28.521163703815272,136157200.0,28.815569591522216,28.558772592761304,0.007977956638582695,28.322057723999023
120,2015-06-23,28.418258666992188,28.54801260087105,28.38470137970703,28.518930528847665,121075600.0,28.786598873138427,28.553262242731144,-0.0045450175344661226,28.548009872436523
121,2015-06-24,28.659860610961918,29.037935969420506,28.4383853112538,28.45851865359361,221123600.0,28.74263916015625,28.557442570897056,0.008501644903751604,28.418258666992188
122,2015-06-25,28.523399353027344,28.90371066168334,28.523399353027344,28.827649082669843,127752400.0,28.694764614105225,28.556107542745302,-0.004761406895411713,28.659860610961918
123,2015-06-26,28.355613708496094,28.633017262140346,28.301923083518474,28.56142919323879,176267200.0,28.65527925491333,28.54824503944141,-0.005882385982631577,28.523399353027344
124,2015-06-29,27.85896873474121,28.292972331386583,27.847784113186957,28.067021811744045,196645600.0,28.588053226470947,28.521214596119833,-0.017514873028689704,28.355613708496094
125,2015-06-30,28.0603141784668,28.21467665349399,27.932797870729548,28.091633853574592,177482800.0,28.53738260269165,28.503140069937363,0.007227311450136442,27.85896873474121
126,2015-07-01,28.322057723999023,28.398121010759706,28.185592694723507,28.3891722883882,120955200.0,28.49800901412964,28.496038801469194,0.009327890766564595,28.0603141784668
127,2015-07-02,28.28626251220703,28.34219074292127,28.13637355672932,28.2840249050761,108844000.0,28.465346908569337,28.48781228032166,-0.0012638633866515203,28.322057723999023
128,2015-07-06,28.18782997131348,28.23928469764741,27.930559753232323,27.95069480503056,112241600.0,28.4357048034668,28.47604826820369,-0.003479870868449697,28.28626251220703
129,2015-07-07,28.118484497070312,28.221392261205654,27.68895428602531,28.163226409548443,187787200.0,28.412103176116943,28.462026159531796,-0.0024601210633716786,28.18782997131348
130,2015-07-08,27.42049598693848,27.883581721345053,27.41378487158096,27.847788537173503,243046400.0,28.357852935791016,28.421181839037942,-0.024823119830820084,28.118484497070312
131,2015-07-09,26.86121368408203,27.75382787155724,26.67105801903213,27.70684835714216,314380000.0,28.259307384490967,28.360006617274966,-0.020396505705909118,27.42049598693848
132,2015-07-10,27.579330444335938,27.70684674943317,27.11624473563605,27.279555929712146,245418000.0,28.199911403656007,28.329391865395003,0.026734337796488372,26.86121368408203
133,2015-07-13,28.111766815185547,28.134137766199725,27.81199060985425,27.970826580887323,165762000.0,28.183020782470702,28.320857549700516,0.01930563078477343,27.579330444335938
134,2015-07-14,28.1005859375,28.27060827041979,27.973069614508784,28.19678258163685,127072400.0,28.16836748123169,28.31221944726128,-0.00039772945468186105,28.111766815185547
135,2015-07-15,28.371280670166016,28.4451063647966,28.093877046856846,28.125196728192016,134596800.0,28.15964298248291,28.314535573649703,0.0096330636403128,28.1005859375
136,2015-07-16,28.749343872070312,28.762769513634545,28.48983779269699,28.577085688130555,144889600.0,28.17317705154419,28.33158687947012,0.013325559966767875,28.371280670166016
137,2015-07-17,28.99767303466797,28.99767303466797,28.70460960069722,28.87686953719801,184658800.0,28.192640399932863,28.357707905164155,0.008637733219327703,28.749343872070312
138,2015-07-20,29.545774459838867,29.74711477335517,29.23928536063807,29.29968882012861,235600800.0,28.253826236724855,28.40429875044552,0.01890156580893998,28.99767303466797
139,2015-07-21,29.250471115112305,29.735927855154998,29.15427617558917,29.72026972216732,307025600.0,28.288949298858643,28.437481980432455,-0.009994774214768465,29.545774459838867
140,2015-07-22,28.01333236694336,28.07597171201857,27.290738877867724,27.290738877867724,461802400.0,28.2687029838562,28.420848662256414,-0.04229466059880915,29.250471115112305
141,2015-07-23,27.999914169311523,28.431678532431583,27.977541508454117,28.232574139720224,203998000.0,28.235705661773682,28.40434142723897,-0.0004789932684934328,28.01333236694336
142,2015-07-24,27.852264404296875,28.129668005601875,27.718036965394106,28.03570896904938,168649200.0,28.202148914337158,28.382691347907905,-0.005273222057818883,27.999914169311523
143,2015-07-27,27.465232849121094,27.653152578586813,27.31982082496544,27.53682091110945,177822000.0,28.157629871368407,28.3467125832496,-0.013895873942517678,27.852264404296875
144,2015-07-28,27.60169982910156,27.720269112015007,27.416019400149505,27.60169982910156,134472400.0,28.144766426086427,28.317496396812423,0.0049687173864549905,27.465232849121094
145,2015-07-29,27.51445579528809,27.628549879982344,27.35338219496546,27.5502506872684,148046800.0,28.11747350692749,28.286004608517352,-0.003160821049198015,27.60169982910156
146,2015-07-30,27.37575340270996,27.420495308516003,27.228102041320284,27.364567072861306,134513200.0,28.070158290863038,28.25030848279942,-0.0050410734491750375,27.51445579528809
147,2015-07-31,27.136377334594727,27.436151822122643,27.049129434087703,27.42720310068678,171540000.0,28.01266403198242,28.20662490836002,-0.00874409060433523,27.37575340270996
148,2015-08-03,26.49656105041504,27.42049487435575,26.290743849300853,27.18112209781548,279904000.0,27.9281005859375,28.13956358059747,-0.023577807615610458,27.136377334594727
149,2015-08-04,25.646453857421875,26.33101497577604,25.335492976418223,26.26837561942918,496554400.0,27.804499053955077,28.041794571845486,-0.03208368026989106,26.49656105041504
150,2015-08-05,25.81647109985352,26.27284565776525,25.078217787126924,25.26837342622495,397250400.0,27.72429780960083,27.954526984708547,0.006629269035665963,25.646453857421875
151,2015-08-06,25.872657775878903,26.18053246588094,25.645686153762345,26.061428171904467,211612000.0,27.674870014190674,27.872885054950522,0.002176388701928378,25.81647109985352
152,2015-08-07,25.960294723510746,26.12434512903234,25.73107541741249,25.749053872857036,154681600.0,27.593918228149413,27.79788151254112,0.003387241789807316,25.872657775878903
153,2015-08-10,26.90414428710937,26.964819433852004,26.18726920287338,26.18726920287338,219806400.0,27.533537101745605,27.76283299389674,0.03635742866755032,25.960294723510746
154,2015-08-11,25.504106521606445,26.558070078780897,25.46815131904937,26.47492099392989,388331200.0,27.403713130950926,27.674255485179476,-0.052037996472302894,26.90414428710937
155,2015-08-12,25.89737892150879,25.93782960005388,24.63666810712716,25.28837272167793,404870000.0,27.280018043518066,27.60457405131004,0.015419963823048333,25.504106521606445
156,2015-08-13,25.87714958190918,26.15805654281892,25.740066847823627,26.077155200915318,194143200.0,27.13640832901001,27.536831915255103,-0.0007811346337759373,25.89737892150879
157,2015-08-14,26.05917739868164,26.13783100680857,25.620963214460115,25.690627593869674,171718000.0,26.989483547210693,27.478884679311047,0.007034307089978542,25.87714958190918
158,2015-08-17,26.328855514526367,26.43897059266192,25.95581014744605,26.077162192838912,163538800.0,26.82863759994507,27.433785496378317,0.01034868106997,26.05917739868164
159,2015-08-18,26.18052864074707,26.39177122306131,26.070413592624128,26.16479791958665,138242800.0,26.675140476226808,27.384638168706502,-0.005633624055457309,26.328855514526367
160,2015-08-19,25.845685958862305,26.1850203045574,25.771526115954156,26.090635985139684,193146000.0,26.566758155822754,27.324287101653788,-0.012789760148831375,26.18052864074707
161,2015-08-20,25.315338134765625,25.697370953140105,25.086117072124782,25.63669579804117,274006400.0,26.432529354095458,27.2455047892268,-0.020519781326013842,25.845685958862305
162,2015-08-21,23.766977310180664,25.146792204570744,23.742257359750216,24.816445334745744,513102000.0,26.228264999389648,27.109091946911263,-0.061162952528711956,25.315338134765625
163,2015-08-24,23.173696517944336,24.45013755545525,20.674748088304767,21.31971095567788,648825200.0,26.013688182830812,26.954762714402758,-0.02496239990864102,23.766977310180664
164,2015-08-25,23.31302833557129,24.969256274672787,23.25909468303851,24.969256274672787,414406400.0,25.799254608154296,26.811949601507408,0.006012498589470283,23.173696517944336
165,2015-08-26,24.65014266967773,24.69508708756398,23.60741640113609,24.065854950038663,387098400.0,25.65603895187378,26.727172859082714,0.0573548110035218,23.31302833557129
166,2015-08-27,25.37600898742676,25.447921095676037,24.72430454200025,25.22094952201045,338464400.0,25.55605173110962,26.674186040586402,0.029446739009828304,24.65014266967773
167,2015-08-28,25.45915412902832,25.463647884997748,25.065884472697217,25.207460931749345,212657600.0,25.472190570831298,26.626537730329222,0.003276525542009301,25.37600898742676
168,2015-08-31,25.340057373046875,25.73782090298381,25.169265448863943,25.176006942071663,224917200.0,25.414365386962892,26.576087520239717,-0.004677954160529296,25.45915412902832
169,2015-09-01,24.207443237304688,25.1423008931548,24.126541879694923,24.75352654391043,307383600.0,25.34241485595703,26.483199509144228,-0.04469658924083175,25.340057373046875
170,2015-09-02,25.24566650390625,25.24566650390625,24.524297721583192,24.77149718879779,247555200.0,25.313874626159667,26.434668803056464,0.04288859655370869,24.207443237304688
171,2015-09-03,24.80296516418457,25.34455297027077,24.728805304475586,25.279382340331384,212935600.0,25.26038999557495,26.37068042506149,-0.017535735871864633,25.24566650390625
172,2015-09-04,24.55576705932617,24.82094335212392,24.38497682733604,24.488350403915447,199985200.0,25.190163612365723,26.2995073518954,-0.009966473896248274,24.80296516418457
173,2015-09-08,25.238922119140625,25.29510349806456,24.791718822971628,25.1130763789973,219374400.0,25.106902503967284,26.25791577414031,0.027820554664978348,24.55576705932617
174,2015-09-09,24.75351905822754,25.62320581775102,24.668122254064,25.5647784106621,340043200.0,25.06937313079834,26.198919824496674,-0.019232321357534055,25.238922119140625
